1.108513, 1, 121.839909, 0.849681, 1.619094, 1.073994, 10.552598, 4.231581, 20.811664, 46673.922489, 25687.007804, 15140.064844, 10588.512619, 10766.430952, 10447.731237, 9854.677172, 7234.409624, 4489.476267, 23900.406991, 21726.846605, 3720.279076
1.109601, 1, 121.759869, 0.844201, 1.621598, 1.073478, 10.539, 4.238398, 20.752765, 46719.742649, 25712.225027, 15124.851175, 10596.687553, 10776.989091, 10457.988041, 9864.351085, 7238.579937, 4493.883386, 23923.870288, 21748.176094, 3696.635136
1.105485, 1, 121.112515, 0.842709, 1.616335, 1.071985, 10.537477, 4.246444, 20.743543, 46546.447101, 25616.85178, 15049.753668, 10557.382395, 10737.015177, 10419.196506, 9827.76147, 7215.303551, 4488.269448, 23835.130508, 21667.506522, 3715.88893
1.1025, 1, 120.48506, 0.843263, 1.615396, 1.07096, 10.538108, 4.256918, 20.712943, 46420.761786, 25547.680643, 15004.528519, 10528.875119, 10708.035041, 10380.037645, 9790.200152, 7190.288854, 4465.125281, 23770.77041, 21608.999487, 3709.989587
1.10254, 1, 120.489431, 0.843298, 1.615455, 1.070999, 10.53849, 4.257073, 20.713694, 46422.445633, 25548.607349, 15005.072786, 10529.257039, 10708.423459, 10380.414166, 9790.555278, 7190.549671, 4465.287247, 23771.632661, 21609.783322, 3710.124161
1.102493, 1, 119.958439, 0.844085, 1.620946, 1.069517, 10.560138, 4.256098, 20.800322, 46420.480273, 25547.525729, 15122.359115, 10528.810646, 10707.964434, 10379.97461, 9790.139846, 7190.245252, 4465.098184, 23770.626271, 21608.868456, 3709.967091
1.101934, 1, 120.028213, 0.843784, 1.629731, 1.068772, 10.606233, 4.277688, 20.820473, 46396.949897, 25534.575948, 14565.124877, 10537.799424, 10688.764255, 10358.183588, 9801.706827, 7178.620823, 4473.853831, 23758.577182, 21597.91514, 3746.577116
1.10222, 1, 120.29136, 0.846307, 1.629572, 1.072488, 10.590093, 4.272151, 20.640782, 46408.982165, 25541.198174, 15030.977214, 10542.736049, 10691.536007, 10360.870406, 9804.24858, 7187.559242, 4475.014452, 23764.738814, 21603.516418, 3732.668793
1.101444, 1, 120.048, 0.84587, 1.63146, 1.071964, 10.593719, 4.285883, 20.593583, 46376.28641, 25523.203738, 15000.071373, 10535.308584, 10684.00336, 10353.570782, 9797.341239, 7179.824751, 4471.861164, 23747.99594, 21588.296182, 3731.195547
1.102876, 1, 120.08225, 0.842708, 1.644279, 1.069205, 10.63757, 4.293663, 20.729442, 46436.602272, 25568.530475, 15051.737906, 10546.804825, 10714.442587, 10380.824935, 9810.083672, 7201.184629, 4477.677558, 23778.88223, 21616.373598, 3766.322237
1.10951, 1, 120.198819, 0.840442, 1.65747, 1.068806, 10.686485, 4.297026, 20.907169, 46715.922649, 25722.327126, 15280.394835, 10590.274162, 10762.24823, 10443.267976, 9857.99752, 7249.414987, 4504.611347, 23921.914011, 21746.397726, 3794.602167
1.10943, 1, 120.190138, 0.840185, 1.65735, 1.068904, 10.685713, 4.296716, 20.905659, 46712.548643, 25720.46936, 15279.291225, 10589.509291, 10761.470938, 10442.513723, 9857.285537, 7248.891406, 4504.286006, 23920.186278, 21744.827116, 3794.328106
